fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Type,tS1,tS2,tS3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
6.6,0.17,0.28,1.1,0.034,55,108,0.98939,3,0.52,11.9,7,White,-4.212245469,-9.314972559,-19.24618317,-0.699239901,2.823791807,-0.564254307,0.004854051,0.520386629,1.39510094,-0.292011466,-0.728280887,-0.213164531,0.911818162,-0.007637666
6.6,0.19,0.28,11.8,0.042,54,137,0.99492,3.18,0.37,10.8,6,White,-0.381041376,-0.092344428,-29.86882232,-1.954829713,0.42588098,0.638351321,0.291463125,-0.517903126,0.291498144,-0.221386577,0.34953713,0.721891869,0.734814425,-0.003759151
5.8,0.2,0.24,1.4,0.033,65,169,0.99043,3.59,0.56,12.3,7,White,-1.686579712,4.507837622,-10.84186943,-0.263878208,2.68894607,0.873035906,2.781673209,1.45080346,-0.121361906,-0.141945756,0.545211249,0.151875005,0.267124526,-0.159274232
6.6,0.39,0.38,9.7,0.053,49,226,0.99787,3.3,0.57,9.4,6,White,-5.291184955,-1.625391787,29.21114034,-1.809835682,-1.315532614,0.249647725,1.375081893,0.285417721,-0.008907546,0.32937465,0.369146992,-0.599341792,-0.788427079,-0.166205281
6.8,0.12,0.3,12.9,0.049,32,88,0.99654,3.2,0.35,9.9,6,White,-19.02164216,-7.01351776,-10.53062371,-1.401424384,-0.240257901,0.275014635,-0.250524442,-1.378867357,-0.618422509,-1.020985569,0.163395565,0.869068373,0.641983606,0.158974028
6.6,0.295,0.24,1.6,0.039,29,140,0.99304,3.35,0.61,10.4,7,White,14.8048233,-10.61439583,-1.023088354,0.418019734,1.104800208,0.142080619,1.25167136,0.168213053,-0.115113448,-0.629868002,-0.536589082,-0.686271191,-0.598549502,-0.010266134
6.6,0.26,0.24,7.2,0.038,28,137,0.9952,3.35,0.6,10.4,6,White,16.76533111,-16.45281296,-2.974344999,-0.135425241,0.071683136,0.445964715,0.959026094,-0.219267678,-0.601336661,-0.062716071,-0.537787044,0.28802743,-0.347928636,-0.023632713
7,0.32,0.27,7.1,0.027,37,122,0.99165,3.15,0.6,12.6,7,White,2.098127119,-25.02061327,-9.604199342,-0.13795859,2.097254769,-0.321523703,0.847575692,-0.673703188,0.959566802,0.79316059,-0.340706352,0.314365898,0.023782908,0.059132098
7.4,0.36,0.23,1.9,0.017,31,69,0.9892,2.93,0.36,12.5,6,White,-10.67692006,17.02347018,-17.28480817,0.272342406,2.730009173,0.447167938,-1.769445868,-0.390311127,1.286980644,0.575951384,-0.345257481,-0.028568499,0.729183235,-0.013867584
6.7,0.35,0.48,8.8,0.056,35,167,0.99628,3.04,0.47,9.4,5,White,21.02647726,5.152224854,0.437555852,-1.656516204,-1.212210973,-0.382254071,-1.079208458,0.198504677,-0.063063186,0.478675019,0.20029337,-0.292256247,-0.285380215,0.11788161
6.4,0.38,0.24,7.2,0.047,41,151,0.99604,3.11,0.6,9.2,5,White,18.23398328,4.672055536,-20.07149742,-0.845510615,-1.292466695,0.600138662,-0.193181697,0.404744679,0.336186662,0.357502612,-0.972251665,-0.255721381,0.052913623,0.112915749
6.8,0.14,0.18,1.4,0.047,30,90,0.99164,3.27,0.54,11.2,6,White,-18.84628009,-2.551440294,-16.17911784,0.56462465,1.564109362,0.345792235,0.132264116,0.491970882,-0.18610064,-0.742311345,-0.813315404,0.625846839,0.338902722,-0.14421589
7,0.16,0.25,14.3,0.044,27,149,0.998,2.91,0.46,9.2,6,White,28.01145498,-11.12931231,-9.315573627,-2.249616455,-1.058559783,-0.138002825,-0.758703253,-1.667073475,0.426009071,-0.613217647,-1.153722276,0.453473393,-0.218753474,-0.162015439
7,0.16,0.25,14.3,0.044,27,149,0.998,2.91,0.46,9.2,6,White,28.01110314,-11.129403,-9.315515561,-2.249616455,-1.058559783,-0.138002825,-0.758703253,-1.667073475,0.426009071,-0.613217647,-1.153722276,0.453473393,-0.218753474,-0.162015439
6.7,0.35,0.48,8.8,0.056,35,167,0.99628,3.04,0.47,9.4,5,White,21.02604697,5.152137616,0.437464769,-1.656516204,-1.212210973,-0.382254071,-1.079208458,0.198504677,-0.063063186,0.478675019,0.20029337,-0.292256247,-0.285380215,0.11788161
6.8,0.14,0.18,1.4,0.047,30,90,0.99164,3.27,0.54,11.2,6,White,-18.84651853,-2.549798905,-16.17917922,0.56462465,1.564109362,0.345792235,0.132264116,0.491970882,-0.18610064,-0.742311345,-0.813315404,0.625846839,0.338902722,-0.14421589
6.8,0.16,0.18,1.8,0.046,31,114,0.99226,3.27,0.55,10.8,6,White,-5.252661239,-16.74663644,-4.01212207,0.276406448,1.219658739,0.441615951,0.27016802,0.552404228,-0.166369343,-0.729806895,-0.874450907,0.40397387,0.060027948,-0.175843322
7,0.16,0.25,14.3,0.044,27,149,0.998,2.91,0.46,9.2,6,White,28.01208341,-11.129358,-9.315654723,-2.249616455,-1.058559783,-0.138002825,-0.758703253,-1.667073475,0.426009071,-0.613217647,-1.153722276,0.453473393,-0.218753474,-0.162015439
6.4,0.38,0.24,7.2,0.047,41,151,0.99604,3.11,0.6,9.2,5,White,18.23488864,4.67078544,-20.070771,-0.845510615,-1.292466695,0.600138662,-0.193181697,0.404744679,0.336186662,0.357502612,-0.972251665,-0.255721381,0.052913623,0.112915749
7.2,0.24,0.3,1.2,0.037,11,95,0.98914,2.96,0.36,12.5,6,White,-23.49672165,-3.150266705,11.68729654,0.403964047,2.754799108,-0.230332389,-2.074104875,-0.270223293,0.655354821,0.06043445,-0.235641173,0.477523243,-0.302932503,-0.226093319
7.7,0.32,0.61,11.8,0.041,66,188,0.99794,3,0.54,9.3,5,White,-6.285930196,1.564701513,2.747984471,-3.214518274,-1.600357446,-0.917609565,-0.276589858,0.530955101,0.021238504,1.226001156,0.309673594,-0.61530576,0.662223587,0.133928282
7,0.29,0.33,0.9,0.041,20,117,0.99048,3.21,0.5,11.4,5,White,-3.318499019,-14.22951043,10.01929569,0.590969196,1.345777196,0.266798533,-1.08373767,0.965715951,-0.417003436,0.471050105,-0.221975179,0.369851692,-0.30512574,0.118327376
7.1,0.27,0.24,12.6,0.044,48,118,0.99726,3.04,0.56,10,7,White,-0.942245719,-13.40462222,-27.69798931,-1.578109503,-0.374564881,-0.301363027,0.849058741,-1.503279539,1.036274905,-0.367866653,-0.720192314,-0.083064187,0.622337082,0.021917785
6.8,0.45,0.28,26.05,0.031,27,122,1.00295,3.06,0.42,10.6,6,White,5.097514482,-29.98279455,0.824875568,-2.200784238,-2.292083627,0.468446503,0.289787805,-3.940767268,0.3779288,1.232712355,0.446007258,1.079224628,0.147337604,-0.144149181
6.3,0.2,0.26,4.7,0.04,108,168,0.99278,3.07,0.75,10.7,7,White,-6.778744753,-1.726116488,-8.312455737,-2.439720918,1.090772521,-0.46295087,2.433207208,1.683853553,2.124943674,0.191624976,-1.15740809,-0.69592826,1.953502917,0.052655973
7.1,0.27,0.24,12.6,0.044,48,118,0.99726,3.04,0.56,10,7,White,-0.942254801,-13.4048592,-27.69767521,-1.578109503,-0.374564881,-0.301363027,0.849058741,-1.503279539,1.036274905,-0.367866653,-0.720192314,-0.083064187,0.622337082,0.021917785
7.2,0.24,0.3,1.2,0.037,11,95,0.98914,2.96,0.36,12.5,6,White,-23.49748526,-3.149669023,11.68707342,0.403964047,2.754799108,-0.230332389,-2.074104875,-0.270223293,0.655354821,0.06043445,-0.235641173,0.477523243,-0.302932503,-0.226093319
6.8,0.45,0.28,26.05,0.031,27,122,1.00295,3.06,0.42,10.6,6,White,5.097479819,-29.98270617,0.824873118,-2.200784238,-2.292083627,0.468446503,0.289787805,-3.940767268,0.3779288,1.232712355,0.446007258,1.079224628,0.147337604,-0.144149181
6.6,0.36,0.28,6.1,0.029,12,93,0.99054,3.19,0.27,12.8,7,White,-21.5478595,-1.726355283,5.816834904,0.466530388,2.784443077,0.472084952,-0.697052612,-1.540799515,0.442770872,0.01036131,0.992554529,0.334744677,-0.46484074,0.019805199
7.7,0.32,0.61,11.8,0.041,66,188,0.99794,3,0.54,9.3,5,White,-6.287437539,1.564698209,2.748114422,-3.214518274,-1.600357446,-0.917609565,-0.276589858,0.530955101,0.021238504,1.226001156,0.309673594,-0.61530576,0.662223587,0.133928282
7,0.29,0.33,0.9,0.041,20,117,0.99048,3.21,0.5,11.4,5,White,-3.318567175,-14.22943912,10.0192889,0.590969196,1.345777196,0.266798533,-1.08373767,0.965715951,-0.417003436,0.471050105,-0.221975179,0.369851692,-0.30512574,0.118327376
6.4,0.37,0.2,5.6,0.117,61,183,0.99459,3.24,0.43,9.5,5,White,-1.402748333,1.213232002,0.625883034,-0.96399221,-1.3038986,1.106894932,0.190806732,1.771578378,1.290327572,-0.829055166,0.712839312,0.496976133,0.090169714,-0.023417042
6.4,0.38,0.2,5.3,0.117,57,181,0.99459,3.24,0.43,9.5,6,White,2.573636448,3.305647656,-0.004092517,-0.820661898,-0.89135387,0.756422553,0.628090966,1.19343453,1.542014661,-1.278654923,0.788936744,0.062604378,-0.178262684,-0.025345273
6.4,0.36,0.2,5.7,0.118,61,172,0.9946,3.24,0.43,9.5,6,White,0.669646477,2.695504651,-5.509333554,-0.911787588,-0.889045038,0.72721045,0.695847311,1.206677094,1.559550721,-1.336925206,0.792099072,0.148307731,0.087932511,0.028931657
6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,6,White,5.0629317,-23.62952614,7.605864499,-0.624587197,0.730676883,0.469240713,-0.982711377,-0.984303291,0.394650439,-0.11698379,-0.215076367,0.234584468,-0.316303507,-0.02780824
6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,6,White,5.063159265,-23.62952437,7.605959473,-0.624587197,0.730676883,0.469240713,-0.982711377,-0.984303291,0.394650439,-0.11698379,-0.215076367,0.234584468,-0.316303507,-0.02780824
6.5,0.21,0.51,17.6,0.045,34,125,0.99966,3.2,0.47,8.8,6,White,4.158630432,-27.94239049,-0.866233829,-2.352617307,-1.791116687,-0.692330173,0.286555568,-1.681071825,-1.132658666,-0.229562315,0.423807588,0.17356536,0.21740496,0.549689337
6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,6,White,5.062871782,-23.62916909,7.60588503,-0.624587197,0.730676883,0.469240713,-0.982711377,-0.984303291,0.394650439,-0.11698379,-0.215076367,0.234584468,-0.316303507,-0.02780824
7.6,0.31,0.27,8.8,0.021,57,156,0.99442,3.08,0.38,11,7,White,3.238402557,14.10956144,-19.31685866,-1.927273742,1.180493295,0.511305629,0.504967041,-0.824648093,1.126435912,-0.009520057,0.170904525,-0.529101985,0.475027787,-0.250020048
5.8,0.58,0,1.5,0.02,33,96,0.98918,3.29,0.38,12.4,6,White,-18.57063958,-7.580555104,-20.72892053,1.513898961,2.293066412,2.517267172,-0.082164157,-0.082465496,1.294236123,0.633092007,0.121782641,-0.116314301,0.1231462,0.154549634
6.5,0.26,0.39,1.4,0.02,12,66,0.99089,3.25,0.75,11.3,7,White,-22.66687891,19.29357812,0.780933257,1.317759962,1.983757771,-1.338528931,0.550403074,-0.33198196,-0.657067194,0.21593247,-1.089867641,-0.49769212,-0.22896175,0.614044031
8.7,0.3,0.34,4.8,0.018,23,127,0.99474,3.12,0.49,11.2,7,White,5.991671265,-22.40369901,6.763935501,-0.381391314,1.317906568,-0.384078745,0.045510815,-1.100139029,0.084056084,0.065012026,-0.271741538,-0.664454878,-0.340878326,-0.496821823
6.4,0.29,0.32,2.4,0.014,34,89,0.99008,3.24,0.66,12.5,7,White,-12.95936471,-0.635043494,-20.25235219,0.666437078,2.713616969,-0.56672262,0.900831154,-0.095235852,0.21006641,0.703468716,-0.572768862,-0.157933961,0.296305126,0.273838054
6.7,0.13,0.32,3.7,0.017,32,99,0.99348,3.12,0.44,10,6,White,-17.14791915,-13.49027599,-8.934961016,-0.83871956,1.056401727,0.065304532,-0.711006207,-0.17916861,-0.622176987,-0.659970422,-0.808068371,-0.34445314,0.514242289,-0.03924456
6.8,0.19,0.33,4.9,0.047,42,130,0.99283,3.12,0.56,11,6,White,7.312935153,-12.2653396,-19.74036276,-0.767852953,0.964191704,-0.422659535,0.02042803,0.435126744,0.302734464,-0.013550786,-0.521249881,0.277254009,0.297825138,-0.041491846
6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5,6,White,1.230904744,6.441644338,-16.62482926,-0.806418932,-0.063755355,-1.372425722,1.467857442,1.188964865,0.407045033,0.851656922,-1.257741434,-0.077857245,0.354099163,0.334790801
6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5,6,White,1.230908048,6.441664678,-16.62461348,-0.806418932,-0.063755355,-1.372425722,1.467857442,1.188964865,0.407045033,0.851656922,-1.257741434,-0.077857245,0.354099163,0.334790801
6.8,0.19,0.33,4.9,0.047,42,130,0.99283,3.12,0.56,11,6,White,7.312252975,-12.2649921,-19.74095168,-0.767852953,0.964191704,-0.422659535,0.02042803,0.435126744,0.302734464,-0.013550786,-0.521249881,0.277254009,0.297825138,-0.041491846
6.4,0.24,0.23,2,0.046,30,133,0.9908,3.12,0.54,11.4,7,White,16.09802461,-23.41210879,-4.143531583,0.055739734,2.025920986,-0.246529792,0.188646443,0.050233312,0.902756793,-0.529302112,-0.661236443,-0.110360068,-0.40116824,-0.067706162
5.9,0.18,0.28,5.1,0.039,50,139,0.99165,3.16,0.44,11.3,6,White,7.148859955,-0.829028338,-24.63553391,-1.115370393,1.55519209,0.36103615,0.003762257,0.525586971,0.427652256,-0.150784316,-0.117579633,0.390717381,0.476118204,-0.033278743
7.2,0.33,0.22,4.5,0.031,10,73,0.99076,2.97,0.52,12.2,7,White,-24.29911319,10.80283944,4.508048685,0.806060118,2.27719712,-0.499716866,-0.851532234,-1.398376782,1.137221933,0.12623616,-0.868838446,0.125116887,-0.263638785,0.090881838
6.4,0.29,0.24,3.2,0.037,31,95,0.98942,2.9,0.66,12.6,7,White,-19.8902998,-8.49638217,-20.01002194,0.340579704,2.585584043,-1.067845248,-0.2892516,-0.360242999,1.853941133,0.553660833,-1.337974443,0.182233032,0.149413038,0.127706876
7.3,0.31,0.25,6.65,0.032,30,138,0.99244,2.9,0.37,11.1,5,White,17.07320621,-15.88063027,-3.388762623,-1.053605881,0.769606278,0.642951667,-1.98793578,-0.155727529,0.890289016,0.59331116,-0.560136183,0.417017122,0.011645197,-0.158457949
7,0.29,0.37,1.6,0.035,34,126,0.99058,3.26,0.47,12.3,6,White,9.151965929,-25.58740107,-10.14102759,0.165041317,2.185721662,0.028366496,-0.096929342,0.64798209,-0.05791557,0.526612155,0.457050816,0.155517144,-0.021313592,-0.116893301
6.9,0.19,0.6,4,0.037,6,122,0.99255,2.92,0.59,10.4,4,White,3.627499592,-16.28861066,20.8058044,-0.557714549,0.049015798,-1.580059261,-2.791611886,0.792384249,-1.161544497,1.20215303,-0.915455145,0.370744143,-0.505708027,0.290032515
6.3,0.32,0.17,17.75,0.06,51,190,0.99916,3.13,0.48,8.8,6,White,4.436865055,-5.05722508,7.587282939,-2.579178148,-2.076302828,0.986060157,0.922813866,-1.21031564,0.8806872,-0.391209304,-0.331726665,0.417216382,-0.145918488,0.164176904
6.6,0.085,0.33,1.4,0.036,17,109,0.99306,3.27,0.61,9.5,6,White,-10.54605927,-11.67748641,12.92757224,0.11770252,0.698186222,-0.44272557,-0.061464751,0.44504946,-1.331386274,-1.023927199,-1.250183432,-0.186238907,-0.324835466,0.186318252
6.3,0.32,0.17,17.75,0.06,51,190,0.99916,3.13,0.48,8.8,6,White,4.436757258,-5.057140326,7.587536775,-2.579178148,-2.076302828,0.986060157,0.922813866,-1.21031564,0.8806872,-0.391209304,-0.331726665,0.417216382,-0.145918488,0.164176904
6.8,0.18,0.32,7.2,0.047,17,109,0.99498,3.42,0.44,10.4,6,White,-9.06072269,-18.06790178,15.70239058,-0.007314937,0.363526663,0.357627082,0.327432259,-0.531599401,-1.397024571,-0.764134997,0.339687381,0.574522398,-0.333944418,0.026372616
6.8,0.52,0.26,5.7,0.038,27,130,0.99,3.11,0.27,13,7,White,14.03103511,-19.3392821,-1.055465181,0.163919179,2.631856255,0.733246213,-0.587641614,-1.052906094,1.652038008,0.565272641,1.300839607,-0.094416764,-0.531981846,0.00434973
7.1,0.28,0.28,8.5,0.03,25,191,0.99338,3.16,0.46,12.2,7,White,20.30761692,-1.262285179,19.03809317,-0.967621507,1.727791386,0.06353928,0.522379278,-0.987071826,0.621081862,0.370840857,0.116992542,0.355513152,-1.169896565,-0.518204434
5.7,0.15,0.47,11.4,0.035,49,128,0.99456,3.03,0.34,10.5,8,White,2.275842974,-9.310955166,-27.92891743,-2.52584727,1.398339398,-1.114447477,0.350071434,-1.641329269,0.607283371,-0.984260049,0.643401615,-0.566562484,0.475864075,0.218678132
5.8,0.275,0.3,5.4,0.043,41,149,0.9926,3.33,0.42,10.8,7,White,16.60874861,1.889935725,-18.80368442,-0.66219366,1.395889411,0.424382777,0.937936058,-0.097207104,0.118890112,-0.671512774,0.580651717,-0.306485194,-0.242042443,0.138609218
5.4,0.53,0.16,2.7,0.036,34,128,0.98856,3.2,0.53,13.2,8,White,11.47606597,-25.4689984,-10.06867683,1.059658282,3.225145647,0.346492858,1.144735212,-0.627405799,2.143278459,0.503890032,0.275190775,-0.46799577,-0.576289113,0.219859317
5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,8,White,-3.674629937,-17.01687526,-21.68392941,0.017585432,3.228215409,-0.60105456,1.297253027,-0.483730403,1.549611548,0.279418335,0.02800969,-0.160736632,0.205282146,0.1976732
6.7,0.22,0.39,1.2,0.049,26,152,0.99346,3.5,0.47,10,6,White,26.05215828,-5.319733787,-2.08792073,0.061409831,0.669880076,0.330014725,0.636710004,0.922782948,-1.508189005,-0.811636439,0.576946053,-0.353317669,-0.699846033,-0.021158836
6.1,0.6,0.12,1.8,0.05,11,76,0.99268,3.42,0.48,10.4,4,White,-26.55968156,10.09667511,1.248130278,2.294870047,-0.51235304,2.278653754,-0.956037561,0.665160062,-0.558536244,0.693161059,0.057781877,0.219656474,-0.224871432,0.447795774
6.5,0.26,0.31,1.3,0.034,59,145,0.98944,3.16,0.54,12.4,6,White,0.560330694,1.648936009,-18.43436292,-0.57820957,2.424645219,0.089736585,0.31528198,1.39673369,0.91417939,0.721888164,-0.121688589,0.148749791,0.611914237,-0.070982977
5,0.29,0.54,5.7,0.035,54,155,0.98976,3.27,0.34,12.9,8,White,5.695241726,7.787095174,-14.8722433,-1.303483855,3.377916575,-0.806452513,1.062444796,-0.206807054,0.651782189,0.164470898,2.03141795,-0.470900912,0.021480143,0.239575706
5.4,0.53,0.16,2.7,0.036,34,128,0.98856,3.2,0.53,13.2,8,White,11.47573295,-25.46859323,-10.06859508,1.059658282,3.225145647,0.346492858,1.144735212,-0.627405799,2.143278459,0.503890032,0.275190775,-0.46799577,-0.576289113,0.219859317
6.8,0.21,0.26,11.7,0.038,61,152,0.99523,3.02,0.56,10.5,7,White,-0.912589243,8.777287071,-19.22525564,-2.22653097,0.419146816,-0.303993883,1.024386281,-0.765801489,1.315056891,-0.144109054,-0.728871349,0.020786971,0.644797769,0.043144809
5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,8,White,-3.674595725,-17.01687564,-21.68387746,0.017585432,3.228215409,-0.60105456,1.297253027,-0.483730403,1.549611548,0.279418335,0.02800969,-0.160736632,0.205282146,0.1976732
6.5,0.27,0.26,11,0.03,2,82,0.99402,3.07,0.36,11.2,5,White,-24.27746515,6.304660461,7.543615847,-0.114315559,0.39269364,0.601283173,-1.908061855,-1.558176848,-0.472893808,0.396437027,-0.29261854,1.232008553,-0.239703986,0.132895751
5.9,0.37,0.32,1.6,0.029,41,102,0.98916,3.41,0.55,12.7,7,White,-11.40658617,-13.10301085,-18.18177722,0.88470661,2.871649364,0.14551132,1.294881256,0.393174361,0.204897197,0.50748304,0.613034396,-0.171410639,0.208230658,0.402277724
6.2,0.21,0.18,11.6,0.044,61,155,0.99655,3.14,0.52,9.4,6,White,-0.918905625,9.191551253,-19.40283402,-2.127603077,-0.708651803,0.76185988,0.875367385,-0.246841773,0.643097923,-0.483264047,-0.790268464,0.212183605,0.710350487,0.051972242
6.8,0.3,0.29,6.2,0.025,29,95,0.99071,3.03,0.32,12.9,7,White,-23.14542879,-9.294872085,-9.941340322,-0.327244423,2.864616564,0.017467043,-0.762997548,-1.275096762,1.08661988,0.218064661,0.453312922,0.284900038,0.22943801,-0.158793326
7.3,0.41,0.29,1.8,0.032,26,74,0.98889,2.96,0.35,13,8,White,-17.81406432,11.5175982,-15.58099711,0.558378177,3.605797705,-0.515479684,-0.753755516,-1.324007436,1.948756582,-0.107161748,0.445049527,-0.6715128,0.110354137,0.005229371
5.4,0.3,0.3,1.2,0.029,25,93,0.98742,3.31,0.4,13.6,7,White,-27.17250591,-7.418269159,-6.05047116,1.01871786,3.897346568,0.203018468,0.113013566,-0.093749847,0.32552784,0.245695153,0.811742839,0.417532264,-0.140244026,0.166343265
6.6,0.34,0.2,1,0.053,26,112,0.99336,3.32,0.55,9.1,5,White,-7.970613531,-13.46721023,2.337378716,0.715017584,-0.431372536,1.058907578,-0.316924381,1.040031928,-0.589577715,-0.575867904,-0.741905038,-0.328353481,-0.134320905,0.335049124
5.6,0.25,0.19,2.4,0.049,42,166,0.992,3.25,0.43,10.4,6,White,16.50598208,4.474435925,-2.566185701,-0.580763662,1.040699903,1.047617244,0.16922216,0.862566947,0.375261791,-0.725542402,-0.194435178,-0.076255013,-0.278588874,-0.136134834
5.3,0.3,0.3,1.2,0.029,25,93,0.98742,3.31,0.4,13.6,7,White,-27.17160477,-7.419429632,-6.052121791,1.01871786,3.897346568,0.203018468,0.113013566,-0.093749847,0.32552784,0.245695153,0.811742839,0.417532264,-0.140244026,0.166343265
6.9,0.58,0.58,8.2,0.032,29,169,0.99275,3.28,0.44,12.2,6,White,25.64240861,5.756627771,3.83565701,-0.417007749,0.989049705,-0.267311516,0.009193036,-0.250378054,-0.064968203,1.977021959,1.934820732,-0.476493152,-0.884314558,0.392378584
7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5,White,-9.225135291,-25.40891968,14.31460144,-1.386006278,-2.970868076,0.055479415,-0.490801125,-1.733512802,-0.252993459,-0.570092002,-0.500173937,1.518849042,-0.076301675,0.281665176
7.1,0.2,0.27,9.6,0.037,19,105,0.99444,3.04,0.37,10.5,7,White,-18.43651569,-18.28558081,13.884709,-0.926841449,0.949393888,-0.152601662,-0.591211739,-1.826077323,0.338155901,-0.934471264,-0.294923966,0.112236969,-0.195282564,0.012797046
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,White,-11.22335971,1.970183594,-2.085428515,-2.702642957,-0.836490321,-0.81057345,2.407705477,0.666349115,0.085235445,0.769230897,-0.644560716,0.401278556,0.990451262,0.085135601
7,0.22,0.26,9.2,0.027,37,122,0.99228,3.06,0.34,12.5,8,White,2.054700062,-24.97497364,-9.560937437,-1.161481233,2.737209553,-0.168015737,0.369738374,-1.841702363,1.287698972,-0.432799209,0.360170307,0.209052273,0.085977757,-0.268102482
6.4,0.16,0.44,1.2,0.051,39,122,0.99058,3.11,0.75,11.3,7,White,4.702271877,-22.97779281,-18.93990727,-0.138557307,1.885650908,-1.941279299,0.687200274,0.832717893,0.423359038,-0.051810192,-0.932658039,-0.273190795,0.024123989,0.315210083
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,White,-11.22349452,1.970108086,-2.085223638,-2.702642957,-0.836490321,-0.81057345,2.407705477,0.666349115,0.085235445,0.769230897,-0.644560716,0.401278556,0.990451262,0.085135601
6.8,0.31,0.3,8,0.028,33,122,0.99164,3.13,0.63,12.6,7,White,3.020088677,-24.82478263,-7.596888153,-0.16061935,2.018392405,-0.623903854,0.786191207,-0.800450472,0.882512444,0.903385825,-0.428547509,0.417346954,-0.122017563,0.178108967
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,White,-11.22348336,1.970173337,-2.085596443,-2.702642957,-0.836490321,-0.81057345,2.407705477,0.666349115,0.085235445,0.769230897,-0.644560716,0.401278556,0.990451262,0.085135601
7.6,0.3,0.37,1.6,0.087,27,177,0.99438,3.09,0.5,9.8,5,White,22.12475075,-1.227574747,9.419990879,-0.443127654,-0.599965965,-0.296347005,-1.128862161,1.338883668,0.265798967,-0.328004771,-0.063251125,-0.032200906,-0.819780554,-0.415987214
